"Selection","Crossover","Mutation","Run","Gens_Best_Fitness"
"tournament_selection","pmx_crossover","n_swap_mutation",1,1.263236742973051
"tournament_selection","pmx_crossover","n_swap_mutation",2,1.2782323964068385
"tournament_selection","pmx_crossover","n_swap_mutation",3,1.3045508548246882
"tournament_selection","pmx_crossover","n_swap_mutation",4,1.4093769921761807
"tournament_selection","pmx_crossover","n_swap_mutation",5,1.4093769921761807
"tournament_selection","pmx_crossover","n_swap_mutation",6,1.4093769921761807
"tournament_selection","pmx_crossover","n_swap_mutation",7,1.4167487684729063
"tournament_selection","pmx_crossover","n_swap_mutation",8,1.4340611416980584
"tournament_selection","pmx_crossover","n_swap_mutation",9,1.4390611416980583
"tournament_selection","pmx_crossover","n_swap_mutation",10,1.462632570269487
"tournament_selection","pmx_crossover","n_swap_mutation",11,1.5012039988409156
"tournament_selection","pmx_crossover","n_swap_mutation",12,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",13,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",14,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",15,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",16,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",17,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",18,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",19,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",20,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",21,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",22,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",23,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",24,1.529775427412344
"tournament_selection","pmx_crossover","n_swap_mutation",25,1.5333468559837726
"tournament_selection","pmx_crossover","n_swap_mutation",26,1.5333468559837726
"tournament_selection","pmx_crossover","n_swap_mutation",27,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",28,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",29,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",30,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",31,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",32,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",33,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",34,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",35,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",36,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",37,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",38,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",39,1.5519182845552013
"tournament_selection","pmx_crossover","n_swap_mutation",40,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",41,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",42,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",43,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",44,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",45,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",46,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",47,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",48,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",49,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",50,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",51,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",52,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",53,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",54,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",55,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",56,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",57,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",58,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",59,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",60,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",61,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",62,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",63,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",64,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",65,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",66,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",67,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",68,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",69,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",70,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",71,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",72,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",73,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",74,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",75,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",76,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",77,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",78,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",79,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",80,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",81,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",82,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",83,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",84,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",85,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",86,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",87,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",88,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",89,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",90,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",91,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",92,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",93,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",94,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",95,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",96,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",97,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",98,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",99,1.6247754274123443
"tournament_selection","pmx_crossover","n_swap_mutation",100,1.6247754274123443
"tournament_selection","pmx_crossover","scramble_mutation",1,1.3151188061431467
"tournament_selection","pmx_crossover","scramble_mutation",2,1.3151188061431467
"tournament_selection","pmx_crossover","scramble_mutation",3,1.3151188061431467
"tournament_selection","pmx_crossover","scramble_mutation",4,1.316295276731382
"tournament_selection","pmx_crossover","scramble_mutation",5,1.3579759490002896
"tournament_selection","pmx_crossover","scramble_mutation",6,1.3658330918574326
"tournament_selection","pmx_crossover","scramble_mutation",7,1.4208330918574326
"tournament_selection","pmx_crossover","scramble_mutation",8,1.4208330918574326
"tournament_selection","pmx_crossover","scramble_mutation",9,1.4208330918574326
"tournament_selection","pmx_crossover","scramble_mutation",10,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",11,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",12,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",13,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",14,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",15,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",16,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",17,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",18,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",19,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",20,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",21,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",22,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",23,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",24,1.4294045204288612
"tournament_selection","pmx_crossover","scramble_mutation",25,1.4344045204288611
"tournament_selection","pmx_crossover","scramble_mutation",26,1.4344045204288611
"tournament_selection","pmx_crossover","scramble_mutation",27,1.4344045204288611
"tournament_selection","pmx_crossover","scramble_mutation",28,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",29,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",30,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",31,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",32,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",33,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",34,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",35,1.4558330918574325
"tournament_selection","pmx_crossover","scramble_mutation",36,1.479404520428861
"tournament_selection","pmx_crossover","scramble_mutation",37,1.479404520428861
"tournament_selection","pmx_crossover","scramble_mutation",38,1.479404520428861
"tournament_selection","pmx_crossover","scramble_mutation",39,1.479404520428861
"tournament_selection","pmx_crossover","scramble_mutation",40,1.479404520428861
"tournament_selection","pmx_crossover","scramble_mutation",41,1.492261663286004
"tournament_selection","pmx_crossover","scramble_mutation",42,1.492261663286004
"tournament_selection","pmx_crossover","scramble_mutation",43,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",44,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",45,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",46,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",47,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",48,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",49,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",50,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",51,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",52,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",53,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",54,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",55,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",56,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",57,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",58,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",59,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",60,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",61,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",62,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",63,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",64,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",65,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",66,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",67,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",68,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",69,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",70,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",71,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",72,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",73,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",74,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",75,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",76,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",77,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",78,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",79,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",80,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",81,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",82,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",83,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",84,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",85,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",86,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",87,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",88,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",89,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",90,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",91,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",92,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",93,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",94,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",95,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",96,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",97,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",98,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",99,1.502261663286004
"tournament_selection","pmx_crossover","scramble_mutation",100,1.502261663286004
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",1,1.2964691393798897
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",2,1.310754853665604
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",3,1.3563228049840625
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",4,1.436231527093596
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",5,1.4664285714285714
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",6,1.4664285714285714
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",7,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",8,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",9,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",10,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",11,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",12,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",13,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",14,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",15,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",16,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",17,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",18,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",19,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",20,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",21,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",22,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",23,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",24,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",25,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",26,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",27,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",28,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",29,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",30,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",31,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",32,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",33,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",34,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",35,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",36,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",37,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",38,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",39,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",40,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",41,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",42,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",43,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",44,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",45,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",46,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",47,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",48,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",49,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",50,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",51,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",52,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",53,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",54,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",55,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",56,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",57,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",58,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",59,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",60,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",61,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",62,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",63,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",64,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",65,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",66,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",67,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",68,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",69,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",70,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",71,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",72,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",73,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",74,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",75,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",76,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",77,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",78,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",79,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",80,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",81,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",82,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",83,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",84,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",85,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",86,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",87,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",88,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",89,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",90,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",91,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",92,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",93,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",94,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",95,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",96,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",97,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",98,1.4745740365111564
